"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","abs_log2FC"
"ENSG00000182759.4",101.454689085959,0.835655853800881,0.175882890721666,4.7512060460918,2.02206953595031e-06,1.85285657983479e-05,0.835655853800881
"ENSG00000099194.6",56252.2731556727,0.835642786276457,0.104401515475619,8.00412505957931,1.20319064851848e-15,3.18079855081068e-14,0.835642786276457
"ENSG00000265683.1",39.7070392518241,0.835351744211727,0.29974170095953,2.78690533061501,0.0053214022329721,0.0214528248985437,0.835351744211727
"ENSG00000164535.15",928.729986954694,0.835303932513111,0.064879509480337,12.8746955580215,6.24849739630269e-38,5.02413744565388e-36,0.835303932513111
"ENSG00000258136.2",44.4803038184387,0.832842761622729,0.290724608679349,2.86471367321128,0.00417386455311948,0.0174474338099733,0.832842761622729
"ENSG00000083812.12",494.189900029042,0.831555728150653,0.0858533742022063,9.68576641137167,3.46599085729743e-22,1.48222079603249e-20,0.831555728150653
"ENSG00000248503.2",35.2611138473693,0.830196040139488,0.300354631415394,2.76405273402066,0.00570883123047516,0.022783094078072,0.830196040139488
"ENSG00000196372.13",1720.23333198392,0.827965155592727,0.0495514626140221,16.7091971036679,1.12337889877965e-62,1.73457655096525e-60,0.827965155592727
"ENSG00000267259.1",39.6572207772525,0.82777156495844,0.293858341913854,2.81690681151773,0.00484885922978194,0.0197624143520755,0.82777156495844
"ENSG00000279133.1",82.8957592064569,0.826850998725013,0.209725526178638,3.94253867800873,8.06236430212586e-05,0.000538560996720873,0.826850998725013
"ENSG00000224888.4",39.9414969776969,0.825955264030274,0.280447724898575,2.94513091282514,0.00322818042616238,0.0140989467022982,0.825955264030274
"ENSG00000176055.10",1314.1830634645,0.825556088859763,0.0558158121949089,14.7907207007383,1.68143696835274e-49,1.95584748158791e-47,0.825556088859763
"ENSG00000185130.5",54.7347541397632,0.823429609654921,0.253078993516468,3.25364661133497,0.00113933916352482,0.00571417905987739,0.823429609654921
"ENSG00000266783.1",42.5129948831059,0.82254122139018,0.277076632718039,2.96864161124414,0.00299119239537994,0.0131893669230703,0.82254122139018
"ENSG00000213018.2",27.8818858747031,0.822525996123092,0.333043168278868,2.46972787453896,0.0135215868353854,0.04746974790821,0.822525996123092
"ENSG00000171735.19",1242.60328143339,0.822401015063372,0.0649037195791053,12.6710922023663,8.55153573851729e-37,6.66103551632365e-35,0.822401015063372
"ENSG00000118804.9",57.981746661934,0.821933512046682,0.244954512830757,3.35545364136471,0.000792349353780728,0.0041830292056781,0.821933512046682
"ENSG00000225377.6",513.979228273342,0.821620508442857,0.0840361320064748,9.77699102547406,1.41350328069403e-22,6.19668473405763e-21,0.821620508442857
"ENSG00000159556.10",54.7265351958495,0.817044601064394,0.25909186273796,3.15349387059189,0.00161328616348473,0.00775871471347341,0.817044601064394
"ENSG00000183337.18",4113.5932176291,0.815729716400317,0.0385717142518463,21.1483915667884,2.85511626991708e-99,8.30267811291886e-97,0.815729716400317
"ENSG00000163993.7",53.9999146377295,0.815501096937258,0.263915310082218,3.09001056696258,0.00200149374346028,0.00935245389284815,0.815501096937258
"ENSG00000231133.8",65.2378482856985,0.814000383227282,0.218272490018294,3.72928527621168,0.000192023658489886,0.00117765511189158,0.814000383227282
"ENSG00000177469.13",118.379685638156,0.813553056296412,0.164909026175295,4.93334461530093,8.08333518067824e-07,7.95856841474864e-06,0.813553056296412
"ENSG00000165802.23",2419.23531395471,0.81054628433052,0.0518546140360618,15.6311313737064,4.46798932829221e-55,5.77462798518834e-53,0.81054628433052
"ENSG00000150764.14",462.515774304926,0.810220882672447,0.0834647663343004,9.70734021380086,2.80562722398065e-22,1.21169761891125e-20,0.810220882672447
"ENSG00000080573.7",72.2964547765143,0.810176931536682,0.256636337172386,3.15690654122949,0.00159452443144989,0.00768543156904356,0.810176931536682
"ENSG00000271533.1",296.175350860616,0.806786332720624,0.113280566065065,7.12201890178786,1.0635746627071e-12,2.19352845329946e-11,0.806786332720624
"ENSG00000125812.16",2150.3149309687,0.805141199367721,0.0478541945643692,16.8248824726267,1.60379639086178e-63,2.56725132364737e-61,0.805141199367721
"ENSG00000285416.1",53.4692683519269,0.804541633342913,0.243542834047341,3.30349129954907,0.000954889324414189,0.00491163529174619,0.804541633342913
"ENSG00000266916.7",52.7946157479972,0.804508028030368,0.244579204737189,3.28935580968483,0.00100416992901745,0.00512752616959219,0.804508028030368
"ENSG00000287299.1",31.5911818247818,0.803420077017014,0.322526626789957,2.49101937726287,0.012737717267375,0.0451539396345304,0.803420077017014
"ENSG00000183496.6",365.631655399179,0.802523902040639,0.0982549513504991,8.16777059079539,3.14140559943729e-16,8.70019760301299e-15,0.802523902040639
"ENSG00000269929.3",304.822951164569,0.801381097313455,0.116048380101457,6.90557762730367,4.99995578276474e-12,9.58672840633836e-11,0.801381097313455
"ENSG00000156453.14",3331.56851798177,0.799171900784736,0.0397395064982672,20.1102623360354,6.00056479424378e-90,1.5863311292419e-87,0.799171900784736
"ENSG00000245750.10",36.8980347383403,0.79690434954715,0.292809443178278,2.72158008600137,0.00649706403941754,0.0254058210129443,0.79690434954715
"ENSG00000276952.1",60.6780187377477,0.796683794515127,0.236945546715191,3.36230752406899,0.000772939905410602,0.00408922239830327,0.796683794515127
"ENSG00000168005.9",1947.68168104947,0.796048273957384,0.0700588374703486,11.3625675603638,6.42287180275323e-30,4.04571361784976e-28,0.796048273957384
"ENSG00000155034.19",1202.19925959025,0.791921401122366,0.0585363752150758,13.528705838253,1.05871068216314e-41,9.87828020448256e-40,0.791921401122366
"ENSG00000145569.6",77.7936316720487,0.791487639910795,0.203563046709313,3.88816955093541,0.00010100306302259,0.000661028298431415,0.791487639910795
"ENSG00000188483.8",1568.78037168183,0.788498326081957,0.0570051174246974,13.8320621323787,1.63271929424655e-43,1.60947379920982e-41,0.788498326081957
"ENSG00000144381.18",19738.6944668612,0.78812739284514,0.0788801960924719,9.99144819469277,1.66136553409005e-23,7.75067001037521e-22,0.78812739284514
"ENSG00000269858.6",462.680884685962,0.78723891397555,0.0873095551265926,9.01664099460947,1.93944738885726e-19,6.82247541144787e-18,0.78723891397555
"ENSG00000164778.4",52.0620867391301,0.787102209253347,0.251549168771336,3.12901932094572,0.001753907752414,0.00832332505931318,0.787102209253347
"ENSG00000167565.13",1761.66423136227,0.786402713027084,0.0480943673478836,16.3512435320908,4.26192896447364e-60,6.24891903967529e-58,0.786402713027084
"ENSG00000281398.4",448.072943523235,0.786081647807243,0.0871489361726181,9.01997984519549,1.88123909073975e-19,6.64450600308243e-18,0.786081647807243
"ENSG00000258645.2",171.690552212406,0.786015041296506,0.136738474248049,5.74830928616802,9.01402417186222e-09,1.17810257491125e-07,0.786015041296506
"ENSG00000204950.4",100.509696931157,0.784645954296229,0.187902149282883,4.17582213556781,2.96911752203409e-05,0.000216486262116385,0.784645954296229
"ENSG00000257671.1",47.7652721425353,0.782967791706088,0.269637009805028,2.90378458162047,0.00368681736534684,0.0157011445913038,0.782967791706088
"ENSG00000132688.11",144.971789629877,0.781007764186341,0.192157968303061,4.06440477635869,4.81551934317739e-05,0.000335950345860692,0.781007764186341
"ENSG00000223523.1",287.350234309966,0.776984458548167,0.11122151014305,6.98591897870145,2.8299736609372e-12,5.54802027371148e-11,0.776984458548167
"ENSG00000165449.12",541.324688728549,0.776214910686095,0.0861800752634835,9.00689525174963,2.11972375424466e-19,7.42669479198009e-18,0.776214910686095
"ENSG00000076706.17",69.0649921893111,0.774680092269194,0.220153068015447,3.51882487603961,0.000433462734572589,0.00244284812429669,0.774680092269194
"ENSG00000125968.9",381.086729935835,0.773111100524056,0.0993540290998623,7.7813764326255,7.17396808457909e-15,1.78816278771051e-13,0.773111100524056
"ENSG00000078804.13",88.9378599525702,0.771371329770439,0.197872492588621,3.89832522792406,9.6860270818273e-05,0.000637742643485746,0.771371329770439
"ENSG00000272384.1",96.7339964645301,0.771102345056768,0.199815303493488,3.85907551411296,0.000113816767639515,0.000737695008088509,0.771102345056768
"ENSG00000272468.1",93.1017485652308,0.77061451368828,0.204611194596888,3.76623828039564,0.000165725634613252,0.0010352956937816,0.77061451368828
"ENSG00000265763.4",106.170276186076,0.768568724218575,0.182479866771406,4.21180011700342,2.53343675252657e-05,0.000187064767067641,0.768568724218575
"ENSG00000115657.14",44.5590676308606,0.767792958436927,0.254260686228766,3.01970772526792,0.00253018721206044,0.0114488346670204,0.767792958436927
"ENSG00000096384.20",40063.948617957,0.766334417635265,0.10510543307295,7.29110185106585,3.07430235451488e-13,6.67169496039497e-12,0.766334417635265
"ENSG00000231466.2",38.5257314998745,0.765273444029218,0.290747041300539,2.63209365985661,0.00848604654021496,0.0320070341620559,0.765273444029218
"ENSG00000273284.1",55.1183363047735,0.764217014222275,0.241093314760801,3.1697976154191,0.00152545147731347,0.00739335482671264,0.764217014222275
"ENSG00000184986.11",67.8550055190373,0.76336231464886,0.23858164645838,3.19958524044316,0.00137625483548416,0.00673259942712075,0.76336231464886
"ENSG00000103723.17",81.2600703338744,0.760919589576154,0.202887675784947,3.75044756480279,0.000176519216292204,0.00109488350013024,0.760919589576154
"ENSG00000172534.14",8330.58518624195,0.760675793711472,0.0392394529854822,19.3854841450748,1.02337451372989e-83,2.44600527610399e-81,0.760675793711472
"ENSG00000279048.1",82.0582106137718,0.76024335148074,0.200728588181995,3.78741941228345,0.000152220032404174,0.000961250497787923,0.76024335148074
"ENSG00000099860.9",4360.18307490635,0.760134287854562,0.0390990885374584,19.4412278211121,3.45790325233684e-84,8.37965221482961e-82,0.760134287854562
"ENSG00000240370.6",44.5018241256958,0.760065977601612,0.275575784939098,2.75810147023471,0.00581381480627084,0.0231174659844607,0.760065977601612
"ENSG00000172201.12",45.2128501936314,0.759616548632344,0.269038912081079,2.82344491641202,0.00475105892326047,0.0194364539491322,0.759616548632344
"ENSG00000164251.5",423.243541977112,0.759517759523385,0.112214825744643,6.7684261369505,1.30190824248543e-11,2.39617036022002e-10,0.759517759523385
"ENSG00000196787.3",1268.4464310365,0.756900999302171,0.0719408431297262,10.5211583069342,6.90197998699742e-26,3.67151667113204e-24,0.756900999302171
"ENSG00000158055.16",264.294354409881,0.756172272681302,0.12171024059975,6.21288947384476,5.20190403313904e-10,8.1110653771412e-09,0.756172272681302
"ENSG00000183386.10",106.131840958866,0.755160073355626,0.178640068838194,4.22727150894474,2.36542177909616e-05,0.000175999484868528,0.755160073355626
"ENSG00000166707.12",36.0098303934765,0.754888083040864,0.30273924283285,2.49352570210944,0.0126481426886701,0.0448546328520155,0.754888083040864
"ENSG00000260774.1",35.1996433568292,0.754274854824861,0.306122046529247,2.46396776506849,0.0137408468601813,0.0481426297221773,0.754274854824861
"ENSG00000105711.13",420.321843555852,0.751965627477559,0.09139066734026,8.22803519617477,1.90309170375163e-16,5.37300065486383e-15,0.751965627477559
"ENSG00000224429.8",104.944046777996,0.750968949583956,0.183866550059616,4.08431522395164,4.42069866971113e-05,0.000310800115431387,0.750968949583956
"ENSG00000115641.19",1311.48461608786,0.750429522621908,0.0579798490931263,12.9429368023463,2.57590916605557e-38,2.11006869151819e-36,0.750429522621908
"ENSG00000181908.5",46.7360341228864,0.749589489593976,0.265659149129254,2.82162120917307,0.00477815773339115,0.0195321078930314,0.749589489593976
"ENSG00000159873.10",1814.71287082567,0.74921832374976,0.0654754610184262,11.4427346076863,2.55696776245341e-30,1.65236938960322e-28,0.74921832374976
"ENSG00000006327.14",7963.11794021749,0.74912459068678,0.0391891415910409,19.1156162210513,1.87195926914442e-81,4.08274316600397e-79,0.74912459068678
"ENSG00000197153.5",146.970772032196,0.746280858487621,0.156072003586885,4.78164463412022,1.73866839486438e-06,1.61363224221244e-05,0.746280858487621
"ENSG00000223658.8",45.7251609295352,0.746031887684506,0.270377495410164,2.75922330944287,0.0057938928058269,0.0230487555120994,0.746031887684506
"ENSG00000070404.10",944.109495633889,0.740218592511208,0.0646449847332595,11.4505184828417,2.33743217697019e-30,1.51967896294412e-28,0.740218592511208
"ENSG00000105549.11",67.291950980351,0.739854683717753,0.232541079009625,3.18160854361189,0.00146459629823503,0.00712215056064796,0.739854683717753
"ENSG00000273802.2",1587.47552673196,0.739575324293987,0.0565582147561335,13.0763555300122,4.49479248155666e-39,3.8256165472293e-37,0.739575324293987
"ENSG00000164683.18",58.9106573257082,0.738095319815363,0.231786094779253,3.18438136040174,0.0014506376101731,0.00706214425845432,0.738095319815363
"ENSG00000115756.13",3509.63303445978,0.731769435971804,0.0413152552264693,17.7118459503787,3.39745065579538e-70,6.11120814869256e-68,0.731769435971804
"ENSG00000197837.3",262.958465778543,0.731689270935407,0.11838667410807,6.18050364576914,6.38974206654698e-10,9.87495301834471e-09,0.731689270935407
"ENSG00000223891.6",995.287241098471,0.727347863924066,0.0725091438549621,10.0311191837951,1.11248373229936e-23,5.30344703856808e-22,0.727347863924066
"ENSG00000236540.7",49.4197849690032,0.726706571501684,0.250387494884846,2.90232773739719,0.00370400808453291,0.0157628129412025,0.726706571501684
"ENSG00000227036.8",71.385345278682,0.726495433279694,0.219236459906015,3.31375280184298,0.000920528507166318,0.00476174959769876,0.726495433279694
"ENSG00000273759.1",70.7844176145723,0.725962042056912,0.21726195068586,3.34141362426864,0.000833529469807609,0.00436814119837918,0.725962042056912
"ENSG00000286545.1",115.462559093424,0.723792485565238,0.16506949731444,4.38477427593111,1.16106109271596e-05,9.18322481673077e-05,0.723792485565238
"ENSG00000260806.1",127.90648137679,0.723415471499767,0.164339742589607,4.401950861675,1.07281857429431e-05,8.5550907149393e-05,0.723415471499767
"ENSG00000205426.10",65.539221635945,0.722307469463607,0.221440262807313,3.26186150750789,0.00110683203796821,0.00557828001111188,0.722307469463607
"ENSG00000232533.1",63.6120138465386,0.719946738396499,0.232836616156628,3.09206837945194,0.00198767056967666,0.00929283925501562,0.719946738396499
"ENSG00000182253.15",225.934768994932,0.715810774272392,0.136382396699857,5.24855693691693,1.5329526370802e-07,1.69606579656152e-06,0.715810774272392
"ENSG00000141582.15",5327.50282452908,0.715426897016288,0.0404645221254495,17.6803495861954,5.94265938835866e-70,1.0580359286539e-67,0.715426897016288
"ENSG00000267534.4",78.6811055024425,0.715157783881149,0.212390825222816,3.36717832858781,0.000759415636458543,0.00402621817834356,0.715157783881149
"ENSG00000170689.10",85.4869405281883,0.712546375665629,0.191284719644434,3.72505643414766,0.000195271531918031,0.00119421580403288,0.712546375665629
"ENSG00000108352.13",1913.05434429894,0.712507959756434,0.0464083137421212,15.3530241093364,3.38053214282155e-53,4.3053667757628e-51,0.712507959756434
"ENSG00000153443.13",2671.78876225073,0.711950963016473,0.0554621888767688,12.8366906794529,1.02148404168976e-37,8.10129707245591e-36,0.711950963016473
"ENSG00000196118.12",58.6868682295609,0.708976016843595,0.227936902946612,3.11040471147251,0.00186831165536481,0.00882227381943307,0.708976016843595
"ENSG00000130590.14",983.357212003097,0.708922906898431,0.0650599564929707,10.8964552869786,1.19835264562825e-27,6.81070259313411e-26,0.708922906898431
"ENSG00000286158.1",63.1679842218789,0.707456925682097,0.236085518726132,2.99661296253742,0.00272997072334568,0.0122208331367775,0.707456925682097
"ENSG00000260805.2",128.987006622571,0.707121668821699,0.167530037566808,4.22086498094237,2.43366677543438e-05,0.000180461614525198,0.707121668821699
"ENSG00000151006.7",163.311255680567,0.706992953662135,0.141644801760787,4.99130885760367,5.99715116196584e-07,6.04147190958314e-06,0.706992953662135
"ENSG00000234869.1",356.39183117029,0.705776356779795,0.0983562853673121,7.1757117925313,7.19319459277957e-13,1.51578332433355e-11,0.705776356779795
"ENSG00000233230.1",45.695023885646,0.705393940055663,0.265835684119915,2.65349605863097,0.00796627009185951,0.0302954404016488,0.705393940055663
"ENSG00000237491.10",128.140259092079,0.705160700037072,0.163264419910017,4.31913273220045,1.5664355431828e-05,0.000120614154269433,0.705160700037072
"ENSG00000279233.1",124.040781539052,0.70408970513518,0.171965704893899,4.09436117259308,4.23333973598925e-05,0.000298558252682055,0.70408970513518
"ENSG00000258727.1",57.9912439641344,0.70062160869724,0.243764900427697,2.87416936346441,0.00405091670523586,0.017015020383475,0.70062160869724
"ENSG00000129911.9",572.737993345189,0.700382315073444,0.0822579466404218,8.51446387465833,1.673627862115e-17,5.06969773232336e-16,0.700382315073444
"ENSG00000196684.12",410.887908292404,0.699800011735625,0.0899300184784483,7.78160644883368,7.16093390441705e-15,1.7874674501326e-13,0.699800011735625
"ENSG00000273983.1",386.96576066858,0.698733209104937,0.110022768969043,6.35080552555026,2.14190350026813e-10,3.4927039507176e-09,0.698733209104937
"ENSG00000197841.15",541.296203498478,0.698447647719594,0.0796151994120175,8.77279279431368,1.74288578617543e-18,5.6947324339305e-17,0.698447647719594
"ENSG00000116161.18",4850.41519934857,0.696375216586451,0.0910330051515931,7.64970040730622,2.0144809373607e-14,4.81488539658487e-13,0.696375216586451
"ENSG00000277449.1",365.437930123917,0.694924780094156,0.106555024367441,6.52174577613344,6.94937314229128e-11,1.19108705880843e-09,0.694924780094156
"ENSG00000164070.12",1375.33031268039,0.693867810815004,0.073336656555283,9.46140502453844,3.03832780568002e-21,1.20483508076148e-19,0.693867810815004
"ENSG00000179820.16",3861.38324925207,0.692678910221349,0.0499065280199137,13.8795251383738,8.43005813508495e-44,8.4533134678714e-42,0.692678910221349
"ENSG00000237614.3",47.7700077683655,0.692501638641816,0.253375506607994,2.73310411062427,0.00627404970579573,0.0246942520340004,0.692501638641816
"ENSG00000213190.4",212.40701650699,0.691981487876312,0.123718277535229,5.59320337837122,2.22917909811611e-08,2.77423087759842e-07,0.691981487876312
"ENSG00000189120.5",91.4104736444115,0.691801864745069,0.197444259649365,3.50378312326536,0.000458698763436307,0.00256765352083307,0.691801864745069
"ENSG00000131746.13",361.473711570157,0.691474654394852,0.101576925877012,6.80739890900105,9.93790942540784e-12,1.84857829055987e-10,0.691474654394852
"ENSG00000146858.8",455.421242562002,0.691182679846445,0.0837447999975541,8.25343997318797,1.5389919022308e-16,4.37334376386368e-15,0.691182679846445
"ENSG00000287737.1",99.0600582497888,0.691169314726477,0.180358602098984,3.83219489773575,0.000127005058717021,0.00081440068522403,0.691169314726477
"ENSG00000278600.1",664.121058566255,0.689977755343975,0.0720381883947467,9.57794429203456,9.8995645871875e-22,4.08339486802003e-20,0.689977755343975
"ENSG00000169991.11",732.406914052969,0.68926494777321,0.0716274026556676,9.62292254385789,6.39867912173157e-22,2.68375368548011e-20,0.68926494777321
"ENSG00000285725.1",57.3717972923568,0.68649697785205,0.238570919020433,2.87753838846239,0.00400791142126273,0.0168668689045326,0.68649697785205
"ENSG00000174951.12",555.150817214205,0.685634154432961,0.0795799080415147,8.61566909671828,6.95343138379175e-18,2.18207681266904e-16,0.685634154432961
"ENSG00000139800.8",103.332569783147,0.685501052944626,0.17781094635762,3.85522414107128,0.000115623644432273,0.000747462522435829,0.685501052944626
"ENSG00000171223.6",1357.55076313443,0.685103500267449,0.0631218174838963,10.8536719564869,1.91571220330599e-27,1.07823698462203e-25,0.685103500267449
"ENSG00000152527.14",73.1651018657499,0.68502479404976,0.20303245756705,3.37396691277075,0.00074093272999275,0.0039401994126527,0.68502479404976
"ENSG00000169714.17",18357.8859843576,0.684922830149443,0.0304766663558959,22.4736794422052,7.51041086316106e-112,2.42669719889693e-109,0.684922830149443
"ENSG00000005238.20",258.748424357724,0.684194867638084,0.117165427650111,5.83956275635579,5.23379992134776e-09,7.04624544966633e-08,0.684194867638084
"ENSG00000143028.9",56.1589976157937,0.682501061008661,0.249144116745019,2.73938261085712,0.00615546922984165,0.0243042831233938,0.682501061008661
"ENSG00000197670.6",209.17069952605,0.682011334184349,0.128671524145555,5.30040612103769,1.15545367504667e-07,1.31081636685399e-06,0.682011334184349
"ENSG00000167767.14",8911.97694644424,0.681252636167589,0.0399080090791019,17.0705743505589,2.45770129011692e-65,4.04546906697736e-63,0.681252636167589
"ENSG00000143382.16",157.847019318958,0.678863280553466,0.158781741848478,4.27544925915531,1.90752243568899e-05,0.000144392414134063,0.678863280553466
"ENSG00000224543.4",50.2336912773196,0.678476091860275,0.254744393325263,2.66336025301245,0.00773645389019268,0.0295179635854104,0.678476091860275
"ENSG00000198780.12",435.09229518105,0.678151028388798,0.0884111202325682,7.67042682645464,1.7142494043459e-14,4.11986551060982e-13,0.678151028388798
"ENSG00000232140.2",56.545631995862,0.675047045409605,0.236228354167211,2.85760381216465,0.00426852981282389,0.017783502429358,0.675047045409605
"ENSG00000135114.13",84.308937147239,0.674968472366298,0.205485956404268,3.28474258862917,0.00102075582550877,0.00519852528998164,0.674968472366298
"ENSG00000164638.11",101.237975712946,0.674686324295755,0.177815413406276,3.79430731774763,0.000148056204279285,0.000937671380132475,0.674686324295755
"ENSG00000260778.5",95.2724627371209,0.673536478673228,0.180179364138546,3.73814438680848,0.000185383476324372,0.00114053980779536,0.673536478673228
"ENSG00000183484.12",227.433079425693,0.673052618329832,0.126149455855352,5.33535887068416,9.53557718279693e-08,1.09530448114181e-06,0.673052618329832
"ENSG00000229953.1",104.06465419499,0.670759451256495,0.187829603238861,3.5711061498836,0.000355476780932218,0.00203890824250669,0.670759451256495
"ENSG00000163251.4",633.095230537962,0.670168028766768,0.0753277914894258,8.89669025887801,5.75367877818941e-19,1.95311648486087e-17,0.670168028766768
"ENSG00000256849.1",61.7920504243806,0.669590865362126,0.236259672812287,2.83413101098353,0.00459504895667786,0.018909059951914,0.669590865362126
"ENSG00000275888.1",60.8595845906468,0.668236734940197,0.228954257833271,2.9186473370887,0.00351553696229005,0.0150784387704122,0.668236734940197
"ENSG00000123358.20",589.556302821825,0.667272451633303,0.10531376914673,6.33604187790122,2.35742737734028e-10,3.82626910510077e-09,0.667272451633303
"ENSG00000164211.13",256.424680177569,0.666528961081739,0.117779308477822,5.6591346111295,1.52138191943275e-08,1.94042922004844e-07,0.666528961081739
"ENSG00000248593.3",74.2024253106495,0.665942940216545,0.207600973905406,3.20780258246758,0.00133753277590475,0.00657202812559452,0.665942940216545
"ENSG00000196204.12",166.357045858667,0.662610446901024,0.141265458177725,4.69053408701933,2.72492826198429e-06,2.42080184903777e-05,0.662610446901024
"ENSG00000183734.5",1197.11256102545,0.662166287904681,0.0630417105814487,10.5036218369928,8.31281085019991e-26,4.39520980952388e-24,0.662166287904681
"ENSG00000233822.5",501.161733175459,0.661992898682953,0.0893110797471519,7.41221470569069,1.24207450961092e-13,2.76777982678051e-12,0.661992898682953
"ENSG00000099875.16",4634.2037131915,0.661920013709227,0.0393290312661463,16.8303157336854,1.46319761389439e-63,2.36387703400271e-61,0.661920013709227
"ENSG00000168906.13",15311.466964932,0.661691407736569,0.0335686145984044,19.7116090625921,1.7142842343259e-86,4.39865166478211e-84,0.661691407736569
"ENSG00000120885.22",9803.30938666463,0.660099180697833,0.0472768923470371,13.9624063242643,2.64355267877614e-44,2.72927261179208e-42,0.660099180697833
"ENSG00000283897.2",132.942351719828,0.659422061749461,0.155525744384814,4.2399543841299,2.23565213404767e-05,0.000167056353040102,0.659422061749461
"ENSG00000158292.7",91.6217573668256,0.655275756955103,0.197327182012134,3.32075768920072,0.000897734417040322,0.00465764796566148,0.655275756955103
"ENSG00000204611.7",698.65129759331,0.655123368154378,0.0756806691292839,8.65641617194535,4.86828787793588e-18,1.53880229880843e-16,0.655123368154378
"ENSG00000169131.13",1583.29793699752,0.654898795636172,0.05165470038508,12.678396946531,7.79089510320123e-37,6.09576402514148e-35,0.654898795636172
"ENSG00000188868.14",224.448288454449,0.654556438803436,0.124857822957497,5.2424143181341,1.58488994698925e-07,1.74688312034544e-06,0.654556438803436
"ENSG00000188785.12",510.863291926051,0.653423097512544,0.0870080277443057,7.50991735420997,5.91647026915752e-14,1.3619904519681e-12,0.653423097512544
"ENSG00000130821.17",302.831628403044,0.652483887957716,0.108183541463356,6.03126759516121,1.62678550679796e-09,2.35748783410388e-08,0.652483887957716
"ENSG00000279672.1",73.1697345897258,0.651619334333088,0.217886944328099,2.99063046821138,0.00278402171572709,0.0124297878444233,0.651619334333088
"ENSG00000180801.14",66.4616433693896,0.651265040787855,0.218803726214009,2.97648057488226,0.00291577553214614,0.0128992016949508,0.651265040787855
"ENSG00000111319.13",276.653818314353,0.650142966235569,0.10895981599787,5.96681409822019,2.41930779871524e-09,3.42908874670865e-08,0.650142966235569
"ENSG00000197822.12",90.4433152292738,0.649952969504403,0.227651476876763,2.85503515470822,0.00430320653983218,0.0178937911599123,0.649952969504403
"ENSG00000167280.17",331.604176106498,0.647247553160364,0.11389448222497,5.682870148897,1.32452835372502e-08,1.70304868944687e-07,0.647247553160364
"ENSG00000139269.3",157.607294409345,0.647109697328839,0.143716830706133,4.50267163664377,6.71045219006914e-06,5.58340342452677e-05,0.647109697328839
"ENSG00000139266.6",1470.02448523285,0.646166725986567,0.0533947040348301,12.1017006773755,1.03445599477183e-33,7.5204950819912e-32,0.646166725986567
"ENSG00000124657.1",119.747188463423,0.644900798393524,0.167968675815407,3.83941110009258,0.00012332977554841,0.00079287322172758,0.644900798393524
"ENSG00000178951.9",4927.30487644083,0.644706428338328,0.0423617077877569,15.2190849237824,2.64200613368418e-52,3.24631852257195e-50,0.644706428338328
"ENSG00000171631.16",225.293611335054,0.644334062549052,0.121595649598253,5.29898943488444,1.16445371254665e-07,1.32016818560845e-06,0.644334062549052
"ENSG00000158747.15",193.93552956817,0.643729349249055,0.141565433648719,4.54722125774296,5.43588430742944e-06,4.59967552842041e-05,0.643729349249055
"ENSG00000180354.16",68.8226959081219,0.642484914349356,0.215146529018567,2.98626669591268,0.00282406234396314,0.0125795863613655,0.642484914349356
"ENSG00000166529.15",144.339695695255,0.642266380134886,0.149844899346051,4.28620782514352,1.81748969071269e-05,0.000138417983952662,0.642266380134886
"ENSG00000112658.8",3173.85704916135,0.641671555505988,0.0462019518208788,13.8884079615012,7.44722538270454e-44,7.55460398124586e-42,0.641671555505988
"ENSG00000143847.15",230.25630892158,0.64011526710365,0.119755622145978,5.34517925449357,9.0327616633465e-08,1.04028795710937e-06,0.64011526710365
"ENSG00000083817.9",162.404139873745,0.640108848460543,0.145131701809956,4.41053774246193,1.03114230808222e-05,8.24535792457316e-05,0.640108848460543
"ENSG00000165272.16",112.540290041853,0.640061977651373,0.169275640957734,3.78118182882078,0.000156085616402351,0.000982460979432983,0.640061977651373
"ENSG00000167550.11",65.6971195293926,0.639496076847821,0.217488679963593,2.94036488223143,0.00327825945726399,0.0142747868755533,0.639496076847821
"ENSG00000272320.1",60.3445293182044,0.638548921257975,0.224998113168246,2.83801900498822,0.00453944796807492,0.0187288456247272,0.638548921257975
"ENSG00000179598.6",349.143542934667,0.63643269868746,0.100538970650701,6.3302090181388,2.44829315543801e-10,3.9590193675702e-09,0.63643269868746
"ENSG00000224186.8",67.7814605335935,0.635906449265029,0.241436897775741,2.63384120291212,0.00844249623258832,0.0318634380848369,0.635906449265029
"ENSG00000113369.9",8951.67371312892,0.634815981804192,0.038823134862133,16.3514869177495,4.24493880190867e-60,6.24891903967529e-58,0.634815981804192
"ENSG00000130513.6",968.23019706809,0.633972741712741,0.0707189994159479,8.96467352406817,3.11201391908416e-19,1.0838007756523e-17,0.633972741712741
"ENSG00000183199.6",779.893860436111,0.632466233882973,0.0878350588483389,7.20061262752753,5.99426203305983e-13,1.2739084525314e-11,0.632466233882973
"ENSG00000264491.1",69.9181253155804,0.632276846743465,0.215891751157556,2.92867533545566,0.00340409780534854,0.0147344823884201,0.632276846743465
"ENSG00000063587.15",1182.66475027864,0.63160579459363,0.0581539694473319,10.8609231768032,1.76951202589358e-27,1.00241707233088e-25,0.63160579459363
"ENSG00000104894.12",57.8701585566303,0.630998878096844,0.240335363168554,2.62549326814759,0.00865235198296287,0.0325078030574367,0.630998878096844
